epoch,odor_id,odor_name,mouse_id,trial,R_local
16,6,4 Heptanone,1,6,0.5762437559536314
16,6,4 Heptanone,1,7,0.6650617300929506
16,6,4 Heptanone,1,8,0.6120258341115952
16,6,4 Heptanone,1,9,0.5814864388565754
16,6,4 Heptanone,1,10,0.5973621027698147
16,6,4 Heptanone,1,11,0.6576903711187209
16,6,4 Heptanone,1,12,0.6622155408020657
16,6,4 Heptanone,1,13,0.5708957008462282
16,6,4 Heptanone,1,14,0.6018700756138741
16,7,33 Dimethyl Butyric Acid,0,0,0.5603283492006826
16,7,33 Dimethyl Butyric Acid,0,1,0.5172724716733158
16,7,33 Dimethyl Butyric Acid,0,2,0.55449467398798
16,7,33 Dimethyl Butyric Acid,0,3,0.5569349905120478
16,7,33 Dimethyl Butyric Acid,0,4,0.6023304552514492
16,7,33 Dimethyl Butyric Acid,0,5,0.6050190772264278
16,7,33 Dimethyl Butyric Acid,0,6,0.5435537001596195
16,7,33 Dimethyl Butyric Acid,0,7,0.5481639503395472
16,7,33 Dimethyl Butyric Acid,0,8,0.5832937681762052
16,7,33 Dimethyl Butyric Acid,0,9,0.5333145381368993
16,7,33 Dimethyl Butyric Acid,0,10,0.5802676821634759
16,7,33 Dimethyl Butyric Acid,0,11,0.5532058165992112
16,7,33 Dimethyl Butyric Acid,0,12,0.5179461329844349
16,7,33 Dimethyl Butyric Acid,0,13,0.5184486075787939
16,7,33 Dimethyl Butyric Acid,0,14,0.6146044239352239
16,7,33 Dimethyl Butyric Acid,1,0,0.5327473288258441
16,7,33 Dimethyl Butyric Acid,1,1,0.6046183517475084
16,7,33 Dimethyl Butyric Acid,1,2,0.5184587375629796
16,7,33 Dimethyl Butyric Acid,1,3,0.5506523960368357
16,7,33 Dimethyl Butyric Acid,1,4,0.6347112569123057
16,7,33 Dimethyl Butyric Acid,1,5,0.4967087182050448
16,7,33 Dimethyl Butyric Acid,1,6,0.4630916079955849
16,7,33 Dimethyl Butyric Acid,1,7,0.5904677932430653
16,7,33 Dimethyl Butyric Acid,1,8,0.505931823775853
16,7,33 Dimethyl Butyric Acid,1,9,0.5381759334273266
16,7,33 Dimethyl Butyric Acid,1,10,0.5155674595735126
16,7,33 Dimethyl Butyric Acid,1,11,0.5497306992297887
16,7,33 Dimethyl Butyric Acid,1,12,0.5009827397041463
16,7,33 Dimethyl Butyric Acid,1,13,0.5318065844762437
16,7,33 Dimethyl Butyric Acid,1,14,0.5569968010538373
16,8,2 Methyl Butyraldehyde,0,0,0.5932730294113033
16,8,2 Methyl Butyraldehyde,0,1,0.6056020236764382
16,8,2 Methyl Butyraldehyde,0,2,0.6197100715183326
16,8,2 Methyl Butyraldehyde,0,3,0.5764527674932227
16,8,2 Methyl Butyraldehyde,0,4,0.6167029455503239
16,8,2 Methyl Butyraldehyde,0,5,0.6383572464583899
16,8,2 Methyl Butyraldehyde,0,6,0.6176234271987366
16,8,2 Methyl Butyraldehyde,0,7,0.6227503251450048
16,8,2 Methyl Butyraldehyde,0,8,0.6328093180260104
16,8,2 Methyl Butyraldehyde,0,9,0.6073756463649812
16,8,2 Methyl Butyraldehyde,0,10,0.6612478874969488
16,8,2 Methyl Butyraldehyde,0,11,0.6910445098543448
16,8,2 Methyl Butyraldehyde,0,12,0.6150301691744559
16,8,2 Methyl Butyraldehyde,0,13,0.6530133141213821
16,8,2 Methyl Butyraldehyde,0,14,0.624020698644888
16,8,2 Methyl Butyraldehyde,1,0,0.6237758694828689
16,8,2 Methyl Butyraldehyde,1,1,0.6717875569294589
16,8,2 Methyl Butyraldehyde,1,2,0.6295027574020527
16,8,2 Methyl Butyraldehyde,1,3,0.5382197941289415
16,8,2 Methyl Butyraldehyde,1,4,0.6273162009392071
16,8,2 Methyl Butyraldehyde,1,5,0.6584709254136891
16,8,2 Methyl Butyraldehyde,1,6,0.6002925288814046
16,8,2 Methyl Butyraldehyde,1,7,0.648981767926042
16,8,2 Methyl Butyraldehyde,1,8,0.581551754035251
16,8,2 Methyl Butyraldehyde,1,9,0.5497348093004378
16,8,2 Methyl Butyraldehyde,1,10,0.6148031364346344
16,8,2 Methyl Butyraldehyde,1,11,0.5388973068514762
16,8,2 Methyl Butyraldehyde,1,12,0.5995655351655851
16,8,2 Methyl Butyraldehyde,1,13,0.6606300661871489
16,8,2 Methyl Butyraldehyde,1,14,0.5327658594514775
16,9,m Anisaldehyde,0,0,0.6309734864492984
16,9,m Anisaldehyde,0,1,0.6408720684793912
16,9,m Anisaldehyde,0,2,0.6796205638974159
16,9,m Anisaldehyde,0,3,0.6675246868600059
16,9,m Anisaldehyde,0,4,0.7381188135536978
16,9,m Anisaldehyde,0,5,0.7203272914495221
16,9,m Anisaldehyde,0,6,0.7019642761285981
16,9,m Anisaldehyde,0,7,0.6879785708596097
16,9,m Anisaldehyde,0,8,0.6978825493652474
16,9,m Anisaldehyde,0,9,0.6476740640733193
16,9,m Anisaldehyde,0,10,0.7164417724281188
16,9,m Anisaldehyde,0,11,0.6376715881114863
16,9,m Anisaldehyde,0,12,0.7155684380419435
16,9,m Anisaldehyde,0,13,0.7295990583706075
16,9,m Anisaldehyde,0,14,0.6905879423693777
16,9,m Anisaldehyde,1,0,0.6734828407382313
16,9,m Anisaldehyde,1,1,0.6965437594290973
16,9,m Anisaldehyde,1,2,0.5660706282926834
16,9,m Anisaldehyde,1,3,0.6926216918361288
16,9,m Anisaldehyde,1,4,0.6759972031831181
16,9,m Anisaldehyde,1,5,0.6785062385744307
16,9,m Anisaldehyde,1,6,0.7087926636126234
16,9,m Anisaldehyde,1,7,0.6775406062341212
16,9,m Anisaldehyde,1,8,0.634923088830664
16,9,m Anisaldehyde,1,9,0.6748752562636952
16,9,m Anisaldehyde,1,10,0.6832335824599433
16,9,m Anisaldehyde,1,11,0.6851287195599508
16,9,m Anisaldehyde,1,12,0.6870081377881131
16,9,m Anisaldehyde,1,13,0.7221061248934525
16,9,m Anisaldehyde,1,14,0.6370899809753444
18,0,"2,3 Pentanedione",0,0,0.7558222789684893
18,0,"2,3 Pentanedione",0,1,0.8003914486666249
18,0,"2,3 Pentanedione",0,2,0.6794098008444075
18,0,"2,3 Pentanedione",0,3,0.7559801279530974
18,0,"2,3 Pentanedione",0,4,0.7253791206429736
18,0,"2,3 Pentanedione",0,5,0.7339658453429712
18,0,"2,3 Pentanedione",0,6,0.7126019605933185
18,0,"2,3 Pentanedione",0,7,0.7420122320938776
18,0,"2,3 Pentanedione",0,8,0.8224444852989715
18,0,"2,3 Pentanedione",0,9,0.6982170462748067
18,0,"2,3 Pentanedione",0,10,0.7020098606227423
18,0,"2,3 Pentanedione",0,11,0.6967168779153552
18,0,"2,3 Pentanedione",0,12,0.8178909921870193
18,0,"2,3 Pentanedione",0,13,0.7303006725010438
18,0,"2,3 Pentanedione",0,14,0.7477686983079883
18,0,"2,3 Pentanedione",1,0,0.6976629690597084
18,0,"2,3 Pentanedione",1,1,0.6759973715678342
18,0,"2,3 Pentanedione",1,2,0.7043682608393805
18,0,"2,3 Pentanedione",1,3,0.8121040309334203
18,0,"2,3 Pentanedione",1,4,0.7694571235429282
18,0,"2,3 Pentanedione",1,5,0.6796567739922671
18,0,"2,3 Pentanedione",1,6,0.7396772508264253
18,0,"2,3 Pentanedione",1,7,0.6805133757973029
18,0,"2,3 Pentanedione",1,8,0.6427195811501091
18,0,"2,3 Pentanedione",1,9,0.7545547234105431
18,0,"2,3 Pentanedione",1,10,0.7601780005697
18,0,"2,3 Pentanedione",1,11,0.7556163767458739
18,0,"2,3 Pentanedione",1,12,0.694979676735175
18,0,"2,3 Pentanedione",1,13,0.7071032573438785
18,0,"2,3 Pentanedione",1,14,0.7437649088502829
18,1,3 Methylvaleric Acid,0,0,0.6551173849252652
18,1,3 Methylvaleric Acid,0,1,0.6237120445794591
18,1,3 Methylvaleric Acid,0,2,0.5746946706266143
18,1,3 Methylvaleric Acid,0,3,0.6440125511970213
18,1,3 Methylvaleric Acid,0,4,0.6826179290007853
18,1,3 Methylvaleric Acid,0,5,0.5915540118699746
18,1,3 Methylvaleric Acid,0,6,0.6650079186983799
18,1,3 Methylvaleric Acid,0,7,0.6527192112366885
18,1,3 Methylvaleric Acid,0,8,0.6694634739606342
18,1,3 Methylvaleric Acid,0,9,0.6743365634201011
18,1,3 Methylvaleric Acid,0,10,0.6116789337543267
18,1,3 Methylvaleric Acid,0,11,0.574779167424743
18,1,3 Methylvaleric Acid,0,12,0.6181167624040257
18,1,3 Methylvaleric Acid,0,13,0.6750226361324211
18,1,3 Methylvaleric Acid,0,14,0.617777387290302
18,1,3 Methylvaleric Acid,1,0,0.6005356925916598
18,1,3 Methylvaleric Acid,1,1,0.5554434118689799
18,1,3 Methylvaleric Acid,1,2,0.6984033277280031
18,1,3 Methylvaleric Acid,1,3,0.661325971202978
18,1,3 Methylvaleric Acid,1,4,0.6590932647969561
18,1,3 Methylvaleric Acid,1,5,0.6670064410171445
18,1,3 Methylvaleric Acid,1,6,0.6513657600077016
18,1,3 Methylvaleric Acid,1,7,0.6185242713387844
18,1,3 Methylvaleric Acid,1,8,0.6217468613810775
18,1,3 Methylvaleric Acid,1,9,0.6111948509622805
18,1,3 Methylvaleric Acid,1,10,0.7336870557225655
18,1,3 Methylvaleric Acid,1,11,0.6505339067979432
18,1,3 Methylvaleric Acid,1,12,0.6097454078919081
18,1,3 Methylvaleric Acid,1,13,0.6469172965126168
18,1,3 Methylvaleric Acid,1,14,0.5878626688317128
18,2,Acetic Acid,0,0,0.811569323800678
18,2,Acetic Acid,0,1,0.7249462912248233
18,2,Acetic Acid,0,2,0.7714324723620075
18,2,Acetic Acid,0,3,0.7940281602468343
18,2,Acetic Acid,0,4,0.7667797968253086
18,2,Acetic Acid,0,5,0.7551678547298944
18,2,Acetic Acid,0,6,0.7518211384513496
18,2,Acetic Acid,0,7,0.7491314111816246
18,2,Acetic Acid,0,8,0.7283211155000089
18,2,Acetic Acid,0,9,0.7334097178663207
18,2,Acetic Acid,0,10,0.8105726700031464
18,2,Acetic Acid,0,11,0.7470475897497026
18,2,Acetic Acid,0,12,0.719957204281798
18,2,Acetic Acid,0,13,0.7307371511826486
18,2,Acetic Acid,0,14,0.7954038822849978
18,2,Acetic Acid,1,0,0.7975073344933251
18,2,Acetic Acid,1,1,0.7928962362960362
18,2,Acetic Acid,1,2,0.7601822212103543
18,2,Acetic Acid,1,3,0.7934175679736637
18,2,Acetic Acid,1,4,0.74474062416872
18,2,Acetic Acid,1,5,0.760098507912915
18,2,Acetic Acid,1,6,0.8092752486624157
18,2,Acetic Acid,1,7,0.8054541763235085
18,2,Acetic Acid,1,8,0.7312066753287138
18,2,Acetic Acid,1,9,0.7362620110504029
18,2,Acetic Acid,1,10,0.7748311552792824
18,2,Acetic Acid,1,11,0.8395283641535263
18,2,Acetic Acid,1,12,0.6938604625879862
18,2,Acetic Acid,1,13,0.7816163867495661
18,2,Acetic Acid,1,14,0.71544133590382
18,3,Gerinol,0,0,0.6370629696309851
18,3,Gerinol,0,1,0.6478590726494372
18,3,Gerinol,0,2,0.6456158756345313
18,3,Gerinol,0,3,0.6410843717856385
18,3,Gerinol,0,4,0.6627244917870617
18,3,Gerinol,0,5,0.6410259867067837
18,3,Gerinol,0,6,0.6039379139778408
18,3,Gerinol,0,7,0.6936309938729179
18,3,Gerinol,0,8,0.6925510960579621
18,3,Gerinol,0,9,0.6961631817729136
18,3,Gerinol,0,10,0.6008068295214436
18,3,Gerinol,0,11,0.6743929354753729
18,3,Gerinol,0,12,0.6894753636042839
18,3,Gerinol,0,13,0.6211881266344235
18,3,Gerinol,0,14,0.662803139299292
18,3,Gerinol,1,0,0.6241424288157371
18,3,Gerinol,1,1,0.7024791209708823
18,3,Gerinol,1,2,0.7057729361086547
18,3,Gerinol,1,3,0.5622188388949436
18,3,Gerinol,1,4,0.7285501748572712
18,3,Gerinol,1,5,0.5921840657820188
18,3,Gerinol,1,6,0.6680200264012487
18,3,Gerinol,1,7,0.667613013862701
18,3,Gerinol,1,8,0.5889654855544795
18,3,Gerinol,1,9,0.6485238063817157
18,3,Gerinol,1,10,0.6244917448575091
18,3,Gerinol,1,11,0.6509662948134474
18,3,Gerinol,1,12,0.6380199867233768
18,3,Gerinol,1,13,0.6766466740429616
18,3,Gerinol,1,14,0.6318090763539942
18,4,n Methyl Piperdine,0,0,0.6135240258207035
18,4,n Methyl Piperdine,0,1,0.6640815579200432
18,4,n Methyl Piperdine,0,2,0.6434548271921001
18,4,n Methyl Piperdine,0,3,0.6495115243705916
18,4,n Methyl Piperdine,0,4,0.5936555217074121
18,4,n Methyl Piperdine,0,5,0.578428477341817
18,4,n Methyl Piperdine,0,6,0.597530102867648
18,4,n Methyl Piperdine,0,7,0.5954061331705325
18,4,n Methyl Piperdine,0,8,0.6516869593438726
18,4,n Methyl Piperdine,0,9,0.6592783506095181
18,4,n Methyl Piperdine,0,10,0.61403377701646
18,4,n Methyl Piperdine,0,11,0.6774757493507301
18,4,n Methyl Piperdine,0,12,0.6749777643483612
18,4,n Methyl Piperdine,0,13,0.6299749452537776
18,4,n Methyl Piperdine,0,14,0.5873633177360345
18,4,n Methyl Piperdine,1,0,0.6733387828953052
18,4,n Methyl Piperdine,1,1,0.6078830228767473
18,4,n Methyl Piperdine,1,2,0.6153703247751227
18,4,n Methyl Piperdine,1,3,0.5967395158936208
18,4,n Methyl Piperdine,1,4,0.5747321038659957
18,4,n Methyl Piperdine,1,5,0.5515781397052719
18,4,n Methyl Piperdine,1,6,0.6356384498601751
18,4,n Methyl Piperdine,1,7,0.5789876747620188
18,4,n Methyl Piperdine,1,8,0.7327049660777566
18,4,n Methyl Piperdine,1,9,0.5668807736133845
18,4,n Methyl Piperdine,1,10,0.5600284179186288
18,4,n Methyl Piperdine,1,11,0.6307292655424213
18,4,n Methyl Piperdine,1,12,0.6714962560765755
18,4,n Methyl Piperdine,1,13,0.6129073031956125
18,4,n Methyl Piperdine,1,14,0.6332134137253747
18,5,"2,4 Dimethyl Acetophenone",0,0,0.6727034523583538
18,5,"2,4 Dimethyl Acetophenone",0,1,0.7193448872290316
18,5,"2,4 Dimethyl Acetophenone",0,2,0.7035007198911996
18,5,"2,4 Dimethyl Acetophenone",0,3,0.6706435150587869
18,5,"2,4 Dimethyl Acetophenone",0,4,0.7511245584176577
18,5,"2,4 Dimethyl Acetophenone",0,5,0.6567322441922848
18,5,"2,4 Dimethyl Acetophenone",0,6,0.6935575104132042
18,5,"2,4 Dimethyl Acetophenone",0,7,0.7249575972961655
18,5,"2,4 Dimethyl Acetophenone",0,8,0.7131939156186591
18,5,"2,4 Dimethyl Acetophenone",0,9,0.7623016891449849
18,5,"2,4 Dimethyl Acetophenone",0,10,0.7586685567328014
18,5,"2,4 Dimethyl Acetophenone",0,11,0.7821972988941205
18,5,"2,4 Dimethyl Acetophenone",0,12,0.7765406983652093
18,5,"2,4 Dimethyl Acetophenone",0,13,0.7920778606311574
18,5,"2,4 Dimethyl Acetophenone",0,14,0.7463686130563401
18,5,"2,4 Dimethyl Acetophenone",1,0,0.7436636381773735
18,5,"2,4 Dimethyl Acetophenone",1,1,0.7519855102214743
18,5,"2,4 Dimethyl Acetophenone",1,2,0.7371912300403477
18,5,"2,4 Dimethyl Acetophenone",1,3,0.7156371897480237
18,5,"2,4 Dimethyl Acetophenone",1,4,0.7182272607711159
18,5,"2,4 Dimethyl Acetophenone",1,5,0.698822626211508
18,5,"2,4 Dimethyl Acetophenone",1,6,0.7483896353410999
18,5,"2,4 Dimethyl Acetophenone",1,7,0.7277643551813004
18,5,"2,4 Dimethyl Acetophenone",1,8,0.7049980121192361
18,5,"2,4 Dimethyl Acetophenone",1,9,0.705035169371723
18,5,"2,4 Dimethyl Acetophenone",1,10,0.6831090130333952
18,5,"2,4 Dimethyl Acetophenone",1,11,0.7706786157941947
18,5,"2,4 Dimethyl Acetophenone",1,12,0.7346696689259782
18,5,"2,4 Dimethyl Acetophenone",1,13,0.6970129613617759
18,5,"2,4 Dimethyl Acetophenone",1,14,0.7638668721287875
18,6,4 Heptanone,0,0,0.6789489579094907
18,6,4 Heptanone,0,1,0.6451068852207763
18,6,4 Heptanone,0,2,0.742215801870031
18,6,4 Heptanone,0,3,0.6798830307186211
18,6,4 Heptanone,0,4,0.6850109466929141
18,6,4 Heptanone,0,5,0.7030141111152327
18,6,4 Heptanone,0,6,0.7470704792128703
18,6,4 Heptanone,0,7,0.7021684019359181
18,6,4 Heptanone,0,8,0.6534022252554564
18,6,4 Heptanone,0,9,0.7231219904657529
18,6,4 Heptanone,0,10,0.6819673213307967
18,6,4 Heptanone,0,11,0.7768838691624443
18,6,4 Heptanone,0,12,0.7013221214213501
18,6,4 Heptanone,0,13,0.611965490385319
18,6,4 Heptanone,0,14,0.7156615091874926
18,6,4 Heptanone,1,0,0.7836408445825035
18,6,4 Heptanone,1,1,0.7688937444339099
18,6,4 Heptanone,1,2,0.779095104442357
18,6,4 Heptanone,1,3,0.6650665254768358
18,6,4 Heptanone,1,4,0.7423430287311655
18,6,4 Heptanone,1,5,0.6769771513026259
18,6,4 Heptanone,1,6,0.7148285088687714
18,6,4 Heptanone,1,7,0.654938835742505
18,6,4 Heptanone,1,8,0.6800787022967857
18,6,4 Heptanone,1,9,0.6788070649975497
18,6,4 Heptanone,1,10,0.741799144097799
18,6,4 Heptanone,1,11,0.7378856977588806
18,6,4 Heptanone,1,12,0.7169297220653271
18,6,4 Heptanone,1,13,0.6518400761698789
18,6,4 Heptanone,1,14,0.6933913555341056
18,7,33 Dimethyl Butyric Acid,0,0,0.6372279076557499
18,7,33 Dimethyl Butyric Acid,0,1,0.7018595972412386
18,7,33 Dimethyl Butyric Acid,0,2,0.7141999610861464
18,7,33 Dimethyl Butyric Acid,0,3,0.7093279904146943
18,7,33 Dimethyl Butyric Acid,0,4,0.6368637901967781
18,7,33 Dimethyl Butyric Acid,0,5,0.5574912420818798
18,7,33 Dimethyl Butyric Acid,0,6,0.5963940910482568
18,7,33 Dimethyl Butyric Acid,0,7,0.7239376460967473
18,7,33 Dimethyl Butyric Acid,0,8,0.651022369400666
18,7,33 Dimethyl Butyric Acid,0,9,0.6370435822428544
18,7,33 Dimethyl Butyric Acid,0,10,0.7327789787109084
18,7,33 Dimethyl Butyric Acid,0,11,0.717678964792992
18,7,33 Dimethyl Butyric Acid,0,12,0.6680505158502504
18,7,33 Dimethyl Butyric Acid,0,13,0.6553364433309
18,7,33 Dimethyl Butyric Acid,0,14,0.6617885184609339
18,7,33 Dimethyl Butyric Acid,1,0,0.6544418063195769
18,7,33 Dimethyl Butyric Acid,1,1,0.7093571856368627
18,7,33 Dimethyl Butyric Acid,1,2,0.6622539913535674
18,7,33 Dimethyl Butyric Acid,1,3,0.674396455705644
18,7,33 Dimethyl Butyric Acid,1,4,0.6921260987468852
18,7,33 Dimethyl Butyric Acid,1,5,0.5985682543431016
18,7,33 Dimethyl Butyric Acid,1,6,0.6755497700830401
18,7,33 Dimethyl Butyric Acid,1,7,0.6335725441976139
18,7,33 Dimethyl Butyric Acid,1,8,0.5447114865531677
18,7,33 Dimethyl Butyric Acid,1,9,0.5602285127046459
18,7,33 Dimethyl Butyric Acid,1,10,0.604630589923331
18,7,33 Dimethyl Butyric Acid,1,11,0.6666042235277816
18,7,33 Dimethyl Butyric Acid,1,12,0.6499072769976902
18,7,33 Dimethyl Butyric Acid,1,13,0.652729962671105
18,7,33 Dimethyl Butyric Acid,1,14,0.7233930336915461
18,8,2 Methyl Butyraldehyde,0,0,0.6447993007513565
18,8,2 Methyl Butyraldehyde,0,1,0.6944655511784
18,8,2 Methyl Butyraldehyde,0,2,0.7077403062583016
18,8,2 Methyl Butyraldehyde,0,3,0.6661119606842156
18,8,2 Methyl Butyraldehyde,0,4,0.6966959551490667
18,8,2 Methyl Butyraldehyde,0,5,0.6315649119823752
18,8,2 Methyl Butyraldehyde,0,6,0.7519591340367502
18,8,2 Methyl Butyraldehyde,0,7,0.6682983032445317
18,8,2 Methyl Butyraldehyde,0,8,0.7768188919368891
18,8,2 Methyl Butyraldehyde,0,9,0.6942639123890508
18,8,2 Methyl Butyraldehyde,0,10,0.7366850279617163
18,8,2 Methyl Butyraldehyde,0,11,0.6934307705861028
18,8,2 Methyl Butyraldehyde,0,12,0.6943331320553279
18,8,2 Methyl Butyraldehyde,0,13,0.6722017120168687
18,8,2 Methyl Butyraldehyde,0,14,0.7003278425204001
18,8,2 Methyl Butyraldehyde,1,0,0.6767819408054753
18,8,2 Methyl Butyraldehyde,1,1,0.6326916526723062
18,8,2 Methyl Butyraldehyde,1,2,0.6590602163945181
18,8,2 Methyl Butyraldehyde,1,3,0.6396580383866288
18,8,2 Methyl Butyraldehyde,1,4,0.7560485558135069
18,8,2 Methyl Butyraldehyde,1,5,0.6604727622324487
18,8,2 Methyl Butyraldehyde,1,6,0.7258712790967757
18,8,2 Methyl Butyraldehyde,1,7,0.6562370997966058
18,8,2 Methyl Butyraldehyde,1,8,0.6744334986903097
18,8,2 Methyl Butyraldehyde,1,9,0.6112074301631026
18,8,2 Methyl Butyraldehyde,1,10,0.6461790893541988
18,8,2 Methyl Butyraldehyde,1,11,0.6724833798604832
18,8,2 Methyl Butyraldehyde,1,12,0.727502146267308
18,8,2 Methyl Butyraldehyde,1,13,0.6729413041359642
18,8,2 Methyl Butyraldehyde,1,14,0.7194108074766333
18,9,m Anisaldehyde,0,0,0.7342557250794814
18,9,m Anisaldehyde,0,1,0.7737226142499521
18,9,m Anisaldehyde,0,2,0.7062648719791624
18,9,m Anisaldehyde,0,3,0.8042354690974368
18,9,m Anisaldehyde,0,4,0.6892107125547997
18,9,m Anisaldehyde,0,5,0.6779680873034579
18,9,m Anisaldehyde,0,6,0.6602244466838033
18,9,m Anisaldehyde,0,7,0.8018675475336875
18,9,m Anisaldehyde,0,8,0.7414044635760806
18,9,m Anisaldehyde,0,9,0.6952617313361523
18,9,m Anisaldehyde,0,10,0.7585874685463045
18,9,m Anisaldehyde,0,11,0.736134248076076
18,9,m Anisaldehyde,0,12,0.7872716595263883
18,9,m Anisaldehyde,0,13,0.6467132473617683
18,9,m Anisaldehyde,0,14,0.6980121563387945
18,9,m Anisaldehyde,1,0,0.6950409439813179
18,9,m Anisaldehyde,1,1,0.6345944922826868
18,9,m Anisaldehyde,1,2,0.7559548875302187
18,9,m Anisaldehyde,1,3,0.7027259371068966
18,9,m Anisaldehyde,1,4,0.7431270475384933
18,9,m Anisaldehyde,1,5,0.8079326767122154
18,9,m Anisaldehyde,1,6,0.6994120516659266
18,9,m Anisaldehyde,1,7,0.6966956800327446
18,9,m Anisaldehyde,1,8,0.7182883661279907
18,9,m Anisaldehyde,1,9,0.7530316934583672
18,9,m Anisaldehyde,1,10,0.6908732783266248
18,9,m Anisaldehyde,1,11,0.6883033354537457
18,9,m Anisaldehyde,1,12,0.7558293701486855
18,9,m Anisaldehyde,1,13,0.7286873722925523
18,9,m Anisaldehyde,1,14,0.631752668818838
20,0,"2,3 Pentanedione",0,0,0.721372871248646
20,0,"2,3 Pentanedione",0,1,0.8304379777804988
20,0,"2,3 Pentanedione",0,2,0.7864656745505628
20,0,"2,3 Pentanedione",0,3,0.7399007059859204
20,0,"2,3 Pentanedione",0,4,0.7635721569380111
20,0,"2,3 Pentanedione",0,5,0.7709180101394771
20,0,"2,3 Pentanedione",0,6,0.7998178776386169
20,0,"2,3 Pentanedione",0,7,0.7160580074330588
20,0,"2,3 Pentanedione",0,8,0.736750577680592
20,0,"2,3 Pentanedione",0,9,0.7813067734219459
20,0,"2,3 Pentanedione",0,10,0.7663951600075923
20,0,"2,3 Pentanedione",0,11,0.7932629105328788
20,0,"2,3 Pentanedione",0,12,0.7212082473330265
20,0,"2,3 Pentanedione",0,13,0.7846736902782632
20,0,"2,3 Pentanedione",0,14,0.8140518880025093
20,0,"2,3 Pentanedione",1,0,0.7609687948171487
20,0,"2,3 Pentanedione",1,1,0.7470605225216411
20,0,"2,3 Pentanedione",1,2,0.7376607088285385
20,0,"2,3 Pentanedione",1,3,0.7081020068203173
20,0,"2,3 Pentanedione",1,4,0.7386161092335859
20,0,"2,3 Pentanedione",1,5,0.7918842870463936
20,0,"2,3 Pentanedione",1,6,0.7367349126671724
20,0,"2,3 Pentanedione",1,7,0.705903893357241
20,0,"2,3 Pentanedione",1,8,0.721806169380562
20,0,"2,3 Pentanedione",1,9,0.7495300648222146
20,0,"2,3 Pentanedione",1,10,0.7265554930439435
20,0,"2,3 Pentanedione",1,11,0.760908184253703
20,0,"2,3 Pentanedione",1,12,0.7624098033611386
20,0,"2,3 Pentanedione",1,13,0.7770553801473633
20,0,"2,3 Pentanedione",1,14,0.7984384318217788
20,1,3 Methylvaleric Acid,0,0,0.7147509781820068
20,1,3 Methylvaleric Acid,0,1,0.637547066641194
20,1,3 Methylvaleric Acid,0,2,0.6387752513440614
20,1,3 Methylvaleric Acid,0,3,0.6718857701487194
20,1,3 Methylvaleric Acid,0,4,0.6568696149175358
20,1,3 Methylvaleric Acid,0,5,0.6293835601286747
20,1,3 Methylvaleric Acid,0,6,0.6572489574401926
20,1,3 Methylvaleric Acid,0,7,0.6559361118623508
20,1,3 Methylvaleric Acid,0,8,0.6480427196166642
20,1,3 Methylvaleric Acid,0,9,0.6622850497609122
20,1,3 Methylvaleric Acid,0,10,0.7220546632198457
20,1,3 Methylvaleric Acid,0,11,0.6828861508570819
20,1,3 Methylvaleric Acid,0,12,0.7737889922493312
20,1,3 Methylvaleric Acid,0,13,0.6817369566478984
20,1,3 Methylvaleric Acid,0,14,0.6633139982496223
20,1,3 Methylvaleric Acid,1,0,0.674359942147301
20,1,3 Methylvaleric Acid,1,1,0.6844543059788479
20,1,3 Methylvaleric Acid,1,2,0.6916047851279489
20,1,3 Methylvaleric Acid,1,3,0.7572630798754674
20,1,3 Methylvaleric Acid,1,4,0.6403818082420036
20,1,3 Methylvaleric Acid,1,5,0.7085564691682158
20,1,3 Methylvaleric Acid,1,6,0.6825046507456713
20,1,3 Methylvaleric Acid,1,7,0.6113507171382817
20,1,3 Methylvaleric Acid,1,8,0.7050225781248969
20,1,3 Methylvaleric Acid,1,9,0.7248995692732626
20,1,3 Methylvaleric Acid,1,10,0.6399075706900091
20,1,3 Methylvaleric Acid,1,11,0.6738372721254275
20,1,3 Methylvaleric Acid,1,12,0.6051804563607982
20,1,3 Methylvaleric Acid,1,13,0.6238423684537329
20,1,3 Methylvaleric Acid,1,14,0.7161158099457965
20,2,Acetic Acid,0,0,0.770684395445284
20,2,Acetic Acid,0,1,0.7449889366880598
20,2,Acetic Acid,0,2,0.7985194702639186
20,2,Acetic Acid,0,3,0.7684445584283405
20,2,Acetic Acid,0,4,0.7705081893745599
20,2,Acetic Acid,0,5,0.8189140967125775
20,2,Acetic Acid,0,6,0.7428717213282074
20,2,Acetic Acid,0,7,0.7531264471783081
20,2,Acetic Acid,0,8,0.7955042553715361
20,2,Acetic Acid,0,9,0.8281174473155096
20,2,Acetic Acid,0,10,0.8388674677451754
20,2,Acetic Acid,0,11,0.7627385868711164
20,2,Acetic Acid,0,12,0.8268361343623672
20,2,Acetic Acid,0,13,0.757975363946765
20,2,Acetic Acid,0,14,0.8623894295618534
20,2,Acetic Acid,1,0,0.7505584949403109
20,2,Acetic Acid,1,1,0.8490484883887692
20,2,Acetic Acid,1,2,0.769649891684351
20,2,Acetic Acid,1,3,0.876439194148884
20,2,Acetic Acid,1,4,0.8195621651111994
20,2,Acetic Acid,1,5,0.7552686747807712
20,2,Acetic Acid,1,6,0.7750197967753998
20,2,Acetic Acid,1,7,0.8271565841660498
20,2,Acetic Acid,1,8,0.8380151126617225
20,2,Acetic Acid,1,9,0.7930807122881215
20,2,Acetic Acid,1,10,0.7976956671956387
