odor,method,mouse_id,trial,R_global
2 Methyl Butyraldehyde,FBCL,1,6,0.36042551395551586
2 Methyl Butyraldehyde,FBCL,1,7,0.33755514909589984
2 Methyl Butyraldehyde,FBCL,1,8,0.37450487122357895
2 Methyl Butyraldehyde,FBCL,1,9,0.35383556407357825
2 Methyl Butyraldehyde,FBCL,1,10,0.35950416716538475
2 Methyl Butyraldehyde,FBCL,1,11,0.38608939604147113
2 Methyl Butyraldehyde,FBCL,1,12,0.3755200270052649
2 Methyl Butyraldehyde,FBCL,1,13,0.3517129402690857
2 Methyl Butyraldehyde,FBCL,1,14,0.34796944677553554
m Anisaldehyde,MPI B/S,0,0,0.15583860564719734
m Anisaldehyde,MPI B/S,0,1,0.16682079250356932
m Anisaldehyde,MPI B/S,0,2,0.1587347987920623
m Anisaldehyde,MPI B/S,0,3,0.1549223867436521
m Anisaldehyde,MPI B/S,0,4,0.17940460436530561
m Anisaldehyde,MPI B/S,0,5,0.1586166779418113
m Anisaldehyde,MPI B/S,0,6,0.19034688962020324
m Anisaldehyde,MPI B/S,0,7,0.16131084793644795
m Anisaldehyde,MPI B/S,0,8,0.1835866257225168
m Anisaldehyde,MPI B/S,0,9,0.164815091751498
m Anisaldehyde,MPI B/S,0,10,0.17277645142918185
m Anisaldehyde,MPI B/S,0,11,0.15059274631820688
m Anisaldehyde,MPI B/S,0,12,0.14889504952087718
m Anisaldehyde,MPI B/S,0,13,0.1661609976713659
m Anisaldehyde,MPI B/S,0,14,0.17311287580285303
m Anisaldehyde,MPI B/S,1,0,0.1593922431078491
m Anisaldehyde,MPI B/S,1,1,0.14195297810749197
m Anisaldehyde,MPI B/S,1,2,0.14098199705624045
m Anisaldehyde,MPI B/S,1,3,0.14010286244354334
m Anisaldehyde,MPI B/S,1,4,0.13562706154063914
m Anisaldehyde,MPI B/S,1,5,0.16030228007234093
m Anisaldehyde,MPI B/S,1,6,0.17365214406476887
m Anisaldehyde,MPI B/S,1,7,0.15868670254727377
m Anisaldehyde,MPI B/S,1,8,0.1291491340004072
m Anisaldehyde,MPI B/S,1,9,0.15635544627335615
m Anisaldehyde,MPI B/S,1,10,0.1567230092592061
m Anisaldehyde,MPI B/S,1,11,0.18641567675031
m Anisaldehyde,MPI B/S,1,12,0.13970848234303446
m Anisaldehyde,MPI B/S,1,13,0.15372746719054856
m Anisaldehyde,MPI B/S,1,14,0.18128707347624126
m Anisaldehyde,Median,0,0,0.15119363238846995
m Anisaldehyde,Median,0,1,0.15199502996508277
m Anisaldehyde,Median,0,2,0.14882203934731802
m Anisaldehyde,Median,0,3,0.15034485815887014
m Anisaldehyde,Median,0,4,0.15351033474269013
m Anisaldehyde,Median,0,5,0.14228787236926965
m Anisaldehyde,Median,0,6,0.15422061677718787
m Anisaldehyde,Median,0,7,0.13830320758464423
m Anisaldehyde,Median,0,8,0.15033371722607436
m Anisaldehyde,Median,0,9,0.14927569449509354
m Anisaldehyde,Median,0,10,0.14365395480434737
m Anisaldehyde,Median,0,11,0.14785139590277926
m Anisaldehyde,Median,0,12,0.14360978138783054
m Anisaldehyde,Median,0,13,0.14043373226663214
m Anisaldehyde,Median,0,14,0.1455113712057124
m Anisaldehyde,Median,1,0,0.1455575857984481
m Anisaldehyde,Median,1,1,0.15564648706079154
m Anisaldehyde,Median,1,2,0.1452316317840958
m Anisaldehyde,Median,1,3,0.15839840211274978
m Anisaldehyde,Median,1,4,0.14500964569506566
m Anisaldehyde,Median,1,5,0.14935965455310202
m Anisaldehyde,Median,1,6,0.14894735124767813
m Anisaldehyde,Median,1,7,0.16273416668323565
m Anisaldehyde,Median,1,8,0.15569946690572223
m Anisaldehyde,Median,1,9,0.15186678022683442
m Anisaldehyde,Median,1,10,0.15689044328958962
m Anisaldehyde,Median,1,11,0.13846386432207775
m Anisaldehyde,Median,1,12,0.15305896376536993
m Anisaldehyde,Median,1,13,0.16748852250911014
m Anisaldehyde,Median,1,14,0.15429979542412675
m Anisaldehyde,N2S,0,0,0.22903830873144207
m Anisaldehyde,N2S,0,1,0.23726294348655744
m Anisaldehyde,N2S,0,2,0.2432141716593226
m Anisaldehyde,N2S,0,3,0.19366459580951983
m Anisaldehyde,N2S,0,4,0.19906199488479204
m Anisaldehyde,N2S,0,5,0.2314768155182887
m Anisaldehyde,N2S,0,6,0.21563148719044958
m Anisaldehyde,N2S,0,7,0.2503461876503281
m Anisaldehyde,N2S,0,8,0.2224771770060435
m Anisaldehyde,N2S,0,9,0.1947424984861814
m Anisaldehyde,N2S,0,10,0.20615791656080257
m Anisaldehyde,N2S,0,11,0.1807815241430857
m Anisaldehyde,N2S,0,12,0.22386529882192435
m Anisaldehyde,N2S,0,13,0.2246487108888098
m Anisaldehyde,N2S,0,14,0.22060539848977107
m Anisaldehyde,N2S,1,0,0.23803218919289992
m Anisaldehyde,N2S,1,1,0.24008127435238913
m Anisaldehyde,N2S,1,2,0.21663601438315988
m Anisaldehyde,N2S,1,3,0.18299340409486314
m Anisaldehyde,N2S,1,4,0.23012642024272037
m Anisaldehyde,N2S,1,5,0.22906589468563263
m Anisaldehyde,N2S,1,6,0.22485319518751407
m Anisaldehyde,N2S,1,7,0.23636403382027188
m Anisaldehyde,N2S,1,8,0.1996042692011805
m Anisaldehyde,N2S,1,9,0.25395815979104747
m Anisaldehyde,N2S,1,10,0.20312215611007706
m Anisaldehyde,N2S,1,11,0.23238617662300598
m Anisaldehyde,N2S,1,12,0.19065508818436977
m Anisaldehyde,N2S,1,13,0.20362163126185095
m Anisaldehyde,N2S,1,14,0.24552506354169848
m Anisaldehyde,CNMF,0,0,0.14791270969357617
m Anisaldehyde,CNMF,0,1,0.1595886947508093
m Anisaldehyde,CNMF,0,2,0.15319326163742134
m Anisaldehyde,CNMF,0,3,0.14956672084666187
m Anisaldehyde,CNMF,0,4,0.16514578740364094
m Anisaldehyde,CNMF,0,5,0.14816982430830528
m Anisaldehyde,CNMF,0,6,0.13179239033375878
m Anisaldehyde,CNMF,0,7,0.14216032246529087
m Anisaldehyde,CNMF,0,8,0.15652624134087378
m Anisaldehyde,CNMF,0,9,0.15487497777133963
m Anisaldehyde,CNMF,0,10,0.13405880747555315
m Anisaldehyde,CNMF,0,11,0.14299715759376092
m Anisaldehyde,CNMF,0,12,0.14450988354266178
m Anisaldehyde,CNMF,0,13,0.14680357977965527
m Anisaldehyde,CNMF,0,14,0.1360862027719871
m Anisaldehyde,CNMF,1,0,0.14971565315744573
m Anisaldehyde,CNMF,1,1,0.14865245400768104
m Anisaldehyde,CNMF,1,2,0.16456388123056978
m Anisaldehyde,CNMF,1,3,0.1649625627192968
m Anisaldehyde,CNMF,1,4,0.15483398177700278
m Anisaldehyde,CNMF,1,5,0.15222232525991278
m Anisaldehyde,CNMF,1,6,0.15786465668067634
m Anisaldehyde,CNMF,1,7,0.14771944829479097
m Anisaldehyde,CNMF,1,8,0.14421654409949727
m Anisaldehyde,CNMF,1,9,0.1464079833425387
m Anisaldehyde,CNMF,1,10,0.14964732483677998
m Anisaldehyde,CNMF,1,11,0.14404003202875063
m Anisaldehyde,CNMF,1,12,0.15809943642978244
m Anisaldehyde,CNMF,1,13,0.1641203387512991
m Anisaldehyde,CNMF,1,14,0.1395468156686793
m Anisaldehyde,FBCL,0,0,0.4822968520588948
m Anisaldehyde,FBCL,0,1,0.478617944862951
m Anisaldehyde,FBCL,0,2,0.487046346715988
m Anisaldehyde,FBCL,0,3,0.4817253832419265
m Anisaldehyde,FBCL,0,4,0.46009819454800777
m Anisaldehyde,FBCL,0,5,0.46296863786682324
m Anisaldehyde,FBCL,0,6,0.48236132654220243
m Anisaldehyde,FBCL,0,7,0.4973636741996589
m Anisaldehyde,FBCL,0,8,0.44868024977214893
m Anisaldehyde,FBCL,0,9,0.4871096657244611
m Anisaldehyde,FBCL,0,10,0.4997782198043972
m Anisaldehyde,FBCL,0,11,0.4796223962469706
m Anisaldehyde,FBCL,0,12,0.4901792571981287
m Anisaldehyde,FBCL,0,13,0.4713651502962378
m Anisaldehyde,FBCL,0,14,0.4801276951555965
m Anisaldehyde,FBCL,1,0,0.44164516894302075
m Anisaldehyde,FBCL,1,1,0.43078504440356635
m Anisaldehyde,FBCL,1,2,0.4801311105920305
m Anisaldehyde,FBCL,1,3,0.45119157577489366
m Anisaldehyde,FBCL,1,4,0.4591399330812906
m Anisaldehyde,FBCL,1,5,0.44516505044920796
m Anisaldehyde,FBCL,1,6,0.44481185648544647
m Anisaldehyde,FBCL,1,7,0.4633686641856296
m Anisaldehyde,FBCL,1,8,0.45502590556650335
m Anisaldehyde,FBCL,1,9,0.4716524137147815
m Anisaldehyde,FBCL,1,10,0.47277181948096914
m Anisaldehyde,FBCL,1,11,0.47079490825747344
m Anisaldehyde,FBCL,1,12,0.4695601888347452
m Anisaldehyde,FBCL,1,13,0.4896637636308986
m Anisaldehyde,FBCL,1,14,0.4499516023651487
